ITERATION,STRATEGY_1_COST,STRATEGY_1_EFF,STRATEGY_2_COST,STRATEGY_2_EFF,STRATEGY_4_COST,STRATEGY_4_EFF,u_disutility_delta,t_max_fail,p_allo_success_de,u_disutility_off,p_hyper_D,p_die_hyper_D,p_allo_ae,p_flare,p_flare_uncon,p_flare_uncon_off,p_stop_low,p_stop_med,p_stop_hi,p_sto_ae_allo,u_flare,u_flare_ae,u_hyper
3186,11493.14259,14.69593114,14424.35644,14.69486272,9957.117983,14.68199006,0.050338784,8.888609529,0.87300721,0.04306009,0.001904313,0.268832896,0.242253886,0.243622547,0.329934532,0.443663101,0.058160415,0.275549837,0.250083125,0.010485523,0.002907015,0.005429844,0.346895794
3187,6937.569537,14.34008355,10413.08414,14.34987051,5002.770967,14.3199348,0.053955854,9.931347903,0.787049851,0.048303657,0.003154402,0.276814541,0.230454238,0.238073613,0.348011449,0.472492913,0.101310826,0.101825162,0.389596215,0.026092963,0.00838842,0.005431258,0.344122317
3188,9757.501961,13.25852513,14052.56571,13.27480527,8102.257537,13.23401505,0.0446552,8.718769471,0.824398474,0.037101891,0.003163702,0.270638102,0.224543695,0.217968087,0.385184689,0.443581333,0.123710392,0.249835905,0.286633135,0.04132572,0.005501443,0.001173923,0.352335993
3189,34051.4947,15.98858322,37673.4691,15.98870039,32091.92712,15.95185724,0.056850228,8.498722717,0.848859446,0.052576956,0.001948154,0.258242747,0.228434982,0.216469938,0.373859416,0.441897415,0.069625283,0.237957671,0.190282517,0.036257165,0.00481715,0.00114191,0.34543597
3190,11040.2878,16.00397885,15687.7641,16.02337221,9181.693554,15.97188909,0.041228282,6.152845057,0.764990188,0.034566891,0.005789495,0.231101653,0.221782951,0.220967233,0.368952718,0.444792475,0.06768548,0.137785396,0.203083909,0.026733054,0.006785711,0.023191311,0.35228015
3191,3592.329969,8.447345051,7882.115066,8.454199267,1775.957968,8.408142698,0.044495966,8.171530022,0.822593165,0.033553931,0.006788206,0.175138638,0.242239618,0.252418118,0.384419496,0.439283995,0.059256285,0.268417481,0.447826699,0.025962398,0.009336133,0.104605185,0.353223599
3192,5650.079621,9.130567545,7305.255561,9.131010993,2931.86863,9.099923328,0.04732866,6.868194388,0.789409456,0.043471129,0.001429037,0.286134898,0.191253926,0.220703181,0.365970988,0.428082321,0.06674753,0.26115161,0.212725128,0.023700882,0.022956514,0.021413917,0.352631881
3193,9627.348577,10.01927495,14226.45999,10.02971274,8624.464349,9.99393376,0.049874093,8.130024039,0.862129065,0.034830669,0.006547008,0.288289853,0.250356922,0.215880029,0.347720797,0.433215379,0.10353867,0.216209841,0.441198181,0.016560884,0.001812326,1.59E-07,0.351111313
3194,5427.11309,6.706641693,9186.032467,6.69982237,4440.195376,6.688667861,0.037816873,5.262940797,0.874464033,0.039414453,0.002841699,0.288450766,0.222806644,0.213350367,0.359455485,0.478249068,0.14693846,0.163007155,0.315219727,0.033626059,0.020989394,0.000806259,0.347142237
3195,10034.47618,16.77299943,12213.41421,16.7810828,7876.198987,16.75445592,0.037019906,9.09615241,0.74988738,0.053308905,0.003955379,0.232453411,0.260799376,0.222713763,0.375989435,0.423261906,0.122771861,0.186084526,0.164800993,0.03573949,0.012192825,0.002385223,0.351015624
3196,7907.811791,5.934652375,10955.63353,5.952962332,6652.135275,5.905291951,0.051320337,9.934947739,0.722264739,0.053208097,0.002028822,0.274150753,0.198001967,0.242263837,0.369779617,0.444116802,0.106535879,0.246860442,0.417392707,0.026372756,0.000762638,0.000119598,0.342813693
3197,17623.42716,7.602523611,21173.08901,7.605203031,16416.22093,7.582385958,0.063659743,8.9857178,0.834177009,0.04227704,0.005091892,0.283660164,0.211254457,0.21444287,0.342581236,0.489074166,0.092469921,0.182981549,0.269368541,0.052215808,0.016924728,0.012463083,0.352121033
3198,13130.30533,8.057592755,15922.76202,8.069659973,10525.40441,8.019820769,0.042482481,7.357466129,0.708255152,0.044468311,0.003149988,0.200538051,0.237557494,0.219442813,0.342996442,0.452727498,0.108830625,0.204156446,0.295513368,0.031104693,0.001291869,0.000335839,0.3412697
3199,12439.08464,12.36722545,14691.21168,12.37419258,10159.1313,12.32591885,0.041599736,7.096264705,0.791264009,0.052708046,0.005566171,0.284773846,0.222416293,0.199442707,0.352146182,0.432913871,0.08845133,0.299277266,0.263409604,0.026854455,0.009434275,0.087628011,0.351700704
3200,12499.49628,13.06645331,15085.81444,13.08136221,10836.85791,13.0482153,0.051808844,8.930595851,0.76144258,0.03761956,0.005481477,0.298204821,0.246585353,0.235582363,0.382000307,0.45974798,0.114594157,0.244480003,0.372176938,0.028375783,0.005777484,0.018260004,0.350267967
3201,3869.920098,5.644383076,5994.176835,5.649334975,1615.148322,5.60681128,0.06448434,10.87061908,0.781987043,0.047999336,0.003101664,0.296406086,0.220212969,0.226391936,0.352625988,0.45457094,0.061675357,0.220814235,0.357510305,0.040565037,0.02445881,0.000908352,0.349040663
3202,9702.465833,10.83685799,13246.04744,10.84414747,8015.265844,10.79249404,0.055689424,5.171714312,0.759910322,0.043280865,0.002919226,0.262028752,0.224533132,0.224089522,0.376296445,0.434776138,0.111590254,0.266058457,0.240561866,0.024582469,0.014130039,0.002570093,0.345390011
3203,10398.12369,13.93313214,13325.79074,13.93875639,8532.930219,13.89298177,0.049771357,7.920291299,0.801504117,0.042639667,0.002749353,0.217771881,0.22913836,0.217422622,0.359734815,0.444990294,0.107234762,0.19865874,0.156912998,0.027547138,0.008944591,0.003681676,0.347491332
3204,19506.48514,13.32067208,23232.51097,13.32667314,17887.19972,13.27166995,0.054920615,10.01430876,0.814132608,0.049359422,0.002672181,0.256694464,0.216744164,0.211281793,0.347946105,0.451392067,0.061092112,0.225981627,0.307724636,0.023589311,0.012384673,0.000117017,0.352543148
3205,9221.737861,13.31674366,12489.2251,13.32330033,7225.1089,13.28973399,0.050845488,10.95311834,0.822813729,0.053230235,0.003173947,0.279328484,0.211431061,0.249669309,0.376039715,0.459724345,0.11431082,0.245008981,0.226010607,0.039819771,0.006245404,9.55E-06,0.352980657
3206,16667.58213,16.91882479,19477.66281,16.93409728,14452.41371,16.8731488,0.06619322,6.248394346,0.799308365,0.034490293,0.005747382,0.262779522,0.227840125,0.256589278,0.351853972,0.459667107,0.080367971,0.250830233,0.326908121,0.043708991,0.007731404,0.014153792,0.34801986
3207,15676.75337,12.38678384,20362.37642,12.39443266,14016.13548,12.34971115,0.056352874,7.720561602,0.836434777,0.039903146,0.00208445,0.285312592,0.223787886,0.21743691,0.328743062,0.456869748,0.105266481,0.14091978,0.35151457,0.044832889,0.008973179,0.056134524,0.351512137
3208,29958.56216,11.22683326,33292.37573,11.23616581,27875.17575,11.19913628,0.044387735,9.112833129,0.779572672,0.047756144,0.00330059,0.228781505,0.217987032,0.221983409,0.365226977,0.453529606,0.099125438,0.289412668,0.178621139,0.018299935,0.006302168,0.005603576,0.351379723
3209,2692.389664,9.759301916,5423.449634,9.76751427,1265.436944,9.740722731,0.058663236,7.608319428,0.74234053,0.040640672,0.002495447,0.242334967,0.196151888,0.225322561,0.353631966,0.458973719,0.137228359,0.231751091,0.225100307,0.042358156,0.014368088,1.07E-05,0.350606366
3210,4489.122529,12.90005542,8200.087615,12.91822103,2220.472971,12.87467682,0.06406106,9.93528954,0.765702196,0.039402489,0.005312193,0.273855021,0.206429702,0.208306202,0.34561737,0.436651632,0.110769984,0.226628242,0.166794441,0.021045689,0.014085921,2.11E-09,0.346880814
3211,12924.74426,16.81611263,15402.45056,16.83027558,10747.01551,16.78324562,0.047429238,9.448613433,0.740757575,0.052909204,0.002901098,0.255034217,0.2042454,0.264114983,0.367421609,0.446075074,0.092432477,0.146002486,0.312024598,0.053922971,0.01208093,5.35E-07,0.354427095
3212,17417.82446,10.46039476,20282.35771,10.46071005,15616.21191,10.44202517,0.044288168,10.33305493,0.83762595,0.046974657,0.001539349,0.370501485,0.255237515,0.230864223,0.389813585,0.408935963,0.070365962,0.28085676,0.349471707,0.026619569,0.005257271,0.002427842,0.349864414
3213,5615.20035,8.084619638,9051.551157,8.09029192,4407.199814,8.064602969,0.049997076,10.40379442,0.794442952,0.031672392,0.005706945,0.220360096,0.245891155,0.214581091,0.340978109,0.441690142,0.086632838,0.267063027,0.189555813,0.035434814,0.003073261,0.00025263,0.358119687
3214,2545.852169,5.762573,6425.303667,5.760084302,1466.919763,5.735572912,0.047881481,9.353605036,0.866673139,0.049505355,0.002120065,0.289273478,0.222584554,0.232403045,0.375116273,0.414037421,0.095074613,0.228987031,0.344422194,0.026611775,0.008590952,0.010848164,0.352844857
3215,3536.904633,14.49592192,7446.092212,14.50452688,2125.118516,14.46929603,0.052584337,8.872905452,0.796073111,0.041046215,0.00482539,0.255099187,0.176057571,0.228019265,0.380713415,0.46112712,0.125905619,0.193942664,0.410219739,0.02987794,0.006604367,0.009736924,0.347621178
3216,5391.296779,9.92566955,9969.178582,9.946650532,3520.93608,9.889812814,0.046707168,8.088619284,0.715926407,0.044730855,0.0034503,0.308632562,0.235472035,0.230738058,0.353834585,0.456198216,0.116452387,0.26553648,0.281384675,0.032425341,0.007474206,0.022573958,0.348749136
3217,6518.952965,7.508487729,9204.796417,7.520989022,4346.948541,7.475631207,0.049042923,6.105203067,0.723126088,0.032882153,0.0040828,0.302116285,0.187584747,0.211951772,0.361293809,0.448883976,0.141788438,0.281171601,0.354040468,0.022026797,0.002840849,0.047366615,0.352230278
3218,5265.446678,16.64688907,8343.165141,16.66042413,3044.381128,16.61066365,0.043899412,8.866138577,0.78789586,0.039608341,0.00614812,0.239101685,0.231809621,0.23512102,0.379714073,0.462483871,0.050242655,0.113651911,0.170099837,0.021291239,0.023186453,0.002756702,0.353652289
3219,21325.37503,15.65209737,24327.31259,15.65926999,19437.31029,15.61473727,0.056586686,10.33175331,0.76366005,0.034382126,0.001340182,0.242725447,0.219094109,0.240125575,0.36128836,0.443199624,0.080486908,0.219059137,0.393639593,0.016740877,0.009407265,0.14763552,0.354208388
3220,15561.35657,14.89477967,19149.4013,14.91091155,13662.22694,14.87974913,0.034676702,9.389540748,0.70972644,0.027094345,0.002827405,0.321527643,0.244952386,0.216143746,0.365375298,0.494592897,0.147916575,0.204611803,0.395076739,0.038568006,0.0139891,0.00055261,0.350624965
3221,15216.45866,14.81274596,19607.12131,14.81985644,14058.0004,14.79650259,0.045455633,9.646719773,0.845221534,0.041645345,0.005105173,0.23696956,0.243772861,0.228079985,0.359964652,0.433598871,0.12494712,0.103338165,0.436434522,0.028281356,0.012274075,0.081487307,0.346058309
3222,2749.604243,9.091819983,5545.491537,9.091857607,1038.607957,9.081933039,0.053924012,7.920277862,0.857495868,0.038707305,0.00254522,0.374553472,0.228816442,0.257499202,0.34885423,0.468052658,0.102725197,0.223814419,0.42463117,0.03374803,0.010950568,0.000101939,0.350772607
3223,11588.94339,14.65280922,15811.7576,14.66241248,9798.569153,14.62653841,0.04732476,7.281969519,0.822913794,0.040136728,0.003848799,0.224442451,0.21825892,0.210160188,0.347446077,0.477077205,0.069408522,0.143703652,0.221198434,0.05137103,0.004077705,0.036395151,0.352602798
3224,13681.51076,15.70635555,16046.719,15.71651267,11967.38762,15.68853501,0.034228958,7.222659368,0.766516072,0.035405115,0.004154286,0.27036687,0.21342536,0.209375893,0.357245938,0.45798615,0.136535798,0.248988097,0.375815017,0.021938261,0.006936674,0.012813116,0.350965505
3225,12574.19428,16.17566359,15474.38008,16.18276646,10883.8942,16.14241508,0.045142841,9.329200067,0.750968788,0.052417405,0.004087799,0.255912745,0.260944937,0.261676703,0.328243422,0.429748711,0.058674703,0.200748293,0.384883327,0.012145338,0.000807892,0.000327568,0.349717595
3226,22508.9484,16.81621035,24860.98295,16.8290947,20323.02477,16.78880359,0.053113342,10.12567266,0.701126376,0.034829767,0.003272252,0.295070086,0.230033327,0.223110909,0.389244088,0.450122698,0.06134867,0.10461903,0.29123914,0.029711764,0.002784031,0.031692744,0.349098078
3227,9349.249032,8.233149074,12212.2958,8.23895501,7435.097537,8.219836952,0.053194383,10.62007386,0.80495181,0.045236675,0.0055868,0.215363746,0.23524906,0.236004876,0.366000054,0.442821029,0.117273219,0.270137585,0.278362243,0.02086118,0.006042394,0.089975322,0.34841298
3228,8310.99306,10.46183564,12002.71015,10.45550279,7137.533502,10.44076895,0.047173878,10.7229547,0.864587494,0.044897709,0.001534383,0.264465043,0.209412944,0.24006115,0.379265498,0.464447644,0.065265752,0.227812878,0.31617432,0.029916904,0.002653058,5.53E-10,0.352365353
3229,6672.281827,8.496197512,10374.28389,8.49474004,5788.762121,8.485893066,0.045007052,7.999935065,0.851002983,0.023922748,0.005010029,0.306729833,0.270486861,0.22592945,0.382045906,0.435796438,0.134957081,0.212372301,0.414346013,0.036798405,0.001930815,0.059310658,0.347863098
3230,6700.559564,8.158440503,10052.50592,8.165368823,4413.55256,8.105213581,0.057983483,8.427321842,0.767315019,0.049061457,0.002105663,0.285739388,0.223286903,0.240759023,0.378977689,0.431081246,0.086455791,0.164184616,0.416408837,0.056555255,5.45E-05,0.054752403,0.350523928
3231,24875.05714,11.82014517,28475.58714,11.8388653,23318.35913,11.78795098,0.054854607,5.695876234,0.827046056,0.059351694,0.004675558,0.322417806,0.225565378,0.195507966,0.384369557,0.463007603,0.10684969,0.101988131,0.363887757,0.039474479,0.007012414,0.002511154,0.35064875
3232,28369.35674,15.10889611,31098.59859,15.11725491,26637.22213,15.08933569,0.036963666,7.75081953,0.768489521,0.034562638,0.003924745,0.222044851,0.284789247,0.211049686,0.359764656,0.462973832,0.077651157,0.240451692,0.277971419,0.01170734,0.006599272,0.002370837,0.354212073
3233,9636.024411,13.13882576,13404.39826,13.16168247,7310.215867,13.09381381,0.052765208,6.80233532,0.678039564,0.035731144,0.002577309,0.295745691,0.227440725,0.273361654,0.364053018,0.472775109,0.090851634,0.179378879,0.155827146,0.021632649,0.008053958,0.001250461,0.340397719
3234,25214.28785,15.62095046,29084.22302,15.63624709,24336.368,15.56966446,0.051676955,5.773089611,0.814736478,0.032059494,0.005484291,0.29721678,0.225767786,0.222750084,0.345961486,0.455403306,0.066226812,0.259178509,0.420845654,0.031732979,0.01068578,0.010841758,0.348364063
3235,15676.02171,8.57337106,18759.78581,8.578926069,13763.93886,8.545792058,0.055699663,5.669214038,0.81264793,0.037273128,0.00251498,0.221147716,0.233475081,0.225096926,0.350622939,0.448946321,0.087933122,0.211324048,0.197456514,0.017034901,0.017322526,0.001062688,0.345183928
3236,5041.070401,9.926889747,8623.741914,9.939304196,3359.223988,9.893269675,0.035961874,10.38088892,0.734823515,0.031909482,0.005047693,0.221590842,0.195814973,0.234160099,0.36581112,0.440981127,0.095026379,0.242022029,0.341109244,0.035536226,0.003518372,0.087752516,0.352472965
3237,9292.348925,15.31540561,13461.18712,15.32468695,7679.438653,15.29360691,0.03736385,7.69084201,0.82071549,0.044963068,0.004321106,0.248928501,0.229773609,0.221361062,0.350554651,0.46032871,0.122375703,0.239879563,0.260415962,0.028063401,0.01372846,0.002278258,0.353936653
3238,23015.91495,9.444905851,25314.52188,9.453835736,20944.62085,9.407394712,0.056607154,9.708971366,0.750639815,0.05406818,0.00183764,0.383732606,0.251225982,0.229769493,0.340235353,0.421596883,0.051665416,0.156884146,0.372958565,0.058159221,0.000888048,0.01738366,0.345918499
3239,7894.290351,10.44315293,11495.75055,10.46379307,5890.796141,10.40693614,0.060203797,7.650198564,0.72681224,0.050547117,0.002357188,0.261751319,0.212929401,0.236874493,0.344356949,0.46348494,0.108802313,0.145304967,0.17115656,0.040253389,0.003045701,0.018399391,0.34921884
3240,14859.76917,5.981993852,17477.46853,5.983116996,13228.35441,5.970049443,0.059695495,7.668900776,0.839320806,0.038983562,0.001243325,0.198161795,0.223607177,0.221839307,0.331995339,0.473092933,0.065551013,0.121740887,0.196022667,0.033498688,0.020709857,0.007343596,0.355111266
3241,8921.031604,8.364299134,11759.10751,8.3789589,6659.724094,8.327921148,0.044232682,5.198338872,0.711877496,0.040112168,0.004421066,0.246830952,0.199090778,0.211479969,0.330800712,0.441197239,0.072918568,0.146650725,0.276114854,0.014150407,0.001030285,0.004165418,0.352606085
3242,7605.885705,8.218496954,11137.87599,8.227497224,5709.079022,8.187824386,0.049702504,7.180658812,0.783113818,0.051550063,0.005407753,0.259098344,0.199012716,0.204586984,0.363842613,0.492774575,0.143812147,0.135704247,0.404641678,0.039643248,0.024336888,1.47E-07,0.349824613
3243,13298.03601,14.74643568,17041.6222,14.76492908,11476.66011,14.70320882,0.054379331,8.238814723,0.732444898,0.036348326,0.005594761,0.216509436,0.212242528,0.24234981,0.357569023,0.421123247,0.098023558,0.136627345,0.374760726,0.03400627,0.017734865,7.13E-05,0.353658381
3244,31245.89305,12.56770815,34066.27424,12.58996417,29911.86903,12.51364486,0.042061219,5.399343682,0.722372092,0.065487994,0.006159971,0.28655918,0.213758539,0.234133019,0.339621987,0.417172448,0.075399797,0.262966925,0.363473198,0.020251134,0.001976366,0.000500228,0.348605083
3245,7950.920093,15.08161574,10777.05288,15.07896577,5305.420039,15.05149646,0.056157,5.089396656,0.851588863,0.04750822,0.003215572,0.31011507,0.23189863,0.23160616,0.373530904,0.455892272,0.063608916,0.251730354,0.165386747,0.037613806,0.028038049,0.000642236,0.349134153
3246,10512.8176,11.68580535,13169.88612,11.69331536,8657.29429,11.65374733,0.060642856,10.88669676,0.793504207,0.058235253,0.003638414,0.247063485,0.278686696,0.221826007,0.368923467,0.44054623,0.071691737,0.110780669,0.368635982,0.018249331,0.053561162,6.80E-08,0.345077927
3247,27869.81739,11.9673453,31281.76303,11.98414776,26511.36639,11.94755463,0.052564717,9.138694171,0.729581715,0.03498491,0.006197559,0.298004929,0.237540865,0.229722022,0.385586907,0.446198226,0.11926899,0.153544631,0.28488004,0.042406062,0.009473968,8.73E-05,0.348179028
3248,4838.174262,16.87653859,7537.659365,16.90281173,2059.309448,16.83209986,0.042543326,5.101887272,0.689867298,0.036722597,0.006379921,0.311121817,0.224698846,0.2263466,0.338620728,0.430863134,0.083482229,0.263482426,0.30493728,0.036568902,0.005185615,0.082178453,0.347615719
3249,6689.106649,16.02008442,9784.37649,16.02167666,4894.847747,15.99175954,0.044321068,8.396205329,0.797014516,0.038376729,0.002470061,0.259473368,0.204638782,0.217774885,0.343007048,0.465306926,0.067994724,0.282259054,0.252024744,0.013717111,0.010642597,0.035091073,0.347164212
3250,20927.36635,17.04793297,24341.42908,17.06442632,18950.40119,17.0268376,0.055249068,9.487178623,0.780997763,0.035128947,0.003493591,0.285852313,0.226876266,0.213382881,0.342416049,0.447650326,0.08168189,0.114945017,0.192842735,0.016041099,0.012306273,0.047131549,0.347368911
